Database of representative transcript models for protein-coding genes in 3T3 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from 3T3 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_008716	Notch3	chr17	-	32257771	32303797	32258764	32303738	33	32257771,32261226,32269146,32270332,32272329,32274760,32276075,32276589,32278161,32280188,32281112,32281311,32281646,32283351,32283925,32284206,32284709,32286919,32287547,32288230,32288460,32290469,32290697,32291258,32291682,32292902,32293196,32294835,32295155,32295363,32295784,32301107,32303620,	32259805,32261324,32269294,32270637,32272492,32274845,32276298,32276744,32278494,32280754,32281231,32281569,32281779,32283536,32284073,32284408,32284935,32287075,32287661,32288382,32288653,32290580,32290931,32291372,32291796,32293088,32293352,32295069,32295278,32295702,32295927,32301189,32303797,
NM_172469	Clic6	chr16	+	92498391	92541486	92498698	92539841	6	92498391,92528304,92528940,92530113,92531000,92539679,	92499802,92528414,92529066,92530220,92531182,92541486,
NM_001033140	Sdhaf1	chr7	-	31106430	31107394	31106991	31107348	1	31106430,	31107394,
NM_013885	Clic4	chr4	-	134769913	134828675	134773015	134828504	6	134769913,134774422,134779378,134781938,134794776,134828432,	134773180,134774604,134779485,134782064,134794886,134828675,
NM_172621	Clic5	chr17	+	44325520	44413677	44325847	44412330	6	44325520,44374081,44378982,44385668,44407439,44412162,	44325910,44374191,44379108,44385775,44407621,44413677,
NM_027085	Clic3	chr2	+	25312362	25314294	25312398	25314243	6	25312362,25313180,25313368,25313634,25313823,25314084,	25312434,25313290,25313494,25313741,25313999,25314294,
NM_033444	Clic1	chr17	+	35187187	35195665	35187392	35195436	6	35187187,35189379,35189725,35189977,35192171,35195274,	35187431,35189489,35189851,35190084,35192353,35195665,
NM_019749	Gabarap	chr11	+	69804871	69808446	69805214	69808026	4	69804871,69805866,69806083,69807960,	69805304,69805945,69806202,69808446,
NM_177888	Zfp78	chr7	+	6316014	6332379	6324070	6332201	5	6316014,6323665,6324012,6325833,6330918,	6316146,6323812,6324103,6325960,6332379,
NM_178889	Zscan29	chr2	-	120983884	120996885	120986431	120995860	6	120983884,120989482,120990476,120991779,120994934,120995545,	120987285,120989938,120990581,120992454,120995139,120996885,
NM_007467	Aplp1	chr7	-	31220001	31230601	31220311	31230487	17	31220001,31220494,31220764,31220991,31221197,31221805,31223196,31224953,31225162,31226073,31226660,31227188,31227498,31227816,31228110,31229336,31230340,	31220410,31220638,31220827,31221062,31221221,31221913,31223296,31225082,31225321,31226148,31226791,31227379,31227632,31227929,31228243,31229480,31230601,
NM_009691	Aplp2	chr9	-	30957171	31019400	30958455	31019312	16	30957171,30959421,30959897,30960998,30965279,30966083,30968811,30969343,30970930,30972127,30976292,30978021,30979518,30984602,30985489,31019207,	30958557,30959577,30959972,30961084,30965432,30966183,30968940,30969502,30971005,30972258,30976501,30978218,30979631,30984726,30985663,31019400,
NM_178384	Zfp74	chr7	-	30717808	30736912	30719260	30728524	5	30717808,30722618,30722960,30728509,30736732,	30721062,30722714,30723087,30728564,30736912,
NM_011757	Zscan21	chr5	+	138558132	138575485	138566288	138575111	5	138558132,138559063,138566205,138567681,138574266,	138558235,138559148,138566918,138567874,138575485,
NM_001001447	Zscan22	chr7	+	13483163	13494432	13489031	13492670	3	13483163,13488949,13491582,	13483292,13489434,13494432,
NM_001135577	Smim13	chr13	+	41345212	41369326	41345607	41368125	2	41345212,41367934,	41345683,41369326,
NM_144846	Fam49b	chr15	-	63760650	63892010	63763170	63788227	12	63760650,63767133,63768852,63770218,63771199,63773485,63774738,63775877,63781560,63788154,63802484,63891756,	63763234,63767204,63768979,63770298,63771316,63773563,63774875,63775983,63781682,63788237,63802523,63892010,
NM_022814	Svep1	chr4	-	58055458	58219468	58056018	58219248	48	58055458,58056834,58059413,58060982,58061981,58065990,58067410,58070801,58077043,58079300,58081228,58085534,58095522,58096838,58097386,58097681,58100599,58101089,58102223,58103452,58104744,58106872,58109030,58110155,58112814,58113634,58117309,58119166,58120388,58121099,58124170,58126360,58128568,58129359,58130996,58133416,58134698,58136016,58136853,58141637,58146175,58148297,58151476,58158029,58159386,58188802,58192323,58218714,	58056040,58056928,58059509,58061078,58062152,58066167,58067584,58070865,58077199,58079526,58084011,58086207,58095690,58097030,58097471,58097858,58100719,58101263,58102394,58103576,58104869,58107048,58109232,58110313,58113016,58113748,58117423,58119263,58120480,58121261,58124332,58126522,58128802,58129524,58131105,58133538,58134893,58136148,58136961,58141767,58146294,58148492,58151656,58158209,58159545,58188979,58192579,58219468,
NM_138743	Smim11	chr16	+	92301547	92313284	92305630	92311201	4	92301547,92305532,92311045,92313106,	92301588,92305642,92311214,92313284,
NM_011789	Apc2	chr10	+	79764564	79781001	79764582	79778770	14	79764564,79764881,79765058,79767440,79767651,79767929,79768273,79768878,79769873,79770181,79770676,79770958,79771705,79773777,	79764723,79764972,79765239,79767549,79767765,79768007,79768372,79769251,79769969,79770321,79770754,79771075,79771920,79781001,
NM_028484	1700037C18Rik	chr16	-	3905799	3908689	3906142	3908453	3	3905799,3906840,3908449,	3906300,3907194,3908689,
NM_020285	Tssc4	chr7	+	150255272	150256992	150255861	150256815	3	150255272,150255659,150255840,	150255418,150255755,150256992,
NM_011568	Alyref	chr11	-	120453446	120459679	120456166	120459652	6	120453446,120456293,120456568,120457233,120458948,120459418,	120456181,120456468,120456632,120457381,120459080,120459679,
NM_025851	1700010I14Rik	chr17	+	9181197	9201182	9181261	9200852	10	9181197,9184910,9186460,9188062,9189843,9193992,9194634,9198056,9198557,9200761,	9181286,9185617,9186583,9188122,9189968,9194051,9194810,9198110,9198619,9201182,
NM_201357	Tssc1	chr12	+	29436692	29552355	29436827	29551960	9	29436692,29444934,29451636,29513572,29532421,29544116,29547819,29549534,29551785,	29436869,29445018,29451769,29513729,29532521,29544253,29547987,29549699,29552355,
NM_019786	Tbk1	chr10	-	120983515	121023850	120984192	121021338	21	120983515,120988306,120988542,120989255,120989463,120990084,120990800,120990958,120993042,120994257,120996902,120997296,120998632,121000981,121005084,121007686,121008898,121013329,121015635,121021251,121023750,	120984244,120988378,120988649,120989352,120989565,120990124,120990877,120991080,120993121,120994359,120996994,120997355,120998829,121001161,121005195,121007847,121009080,121013459,121015776,121021397,121023850,
NM_028054	Zfyve19	chr2	+	119034455	119042784	119034865	119042443	11	119034455,119036217,119036516,119036916,119037133,119037641,119040569,119041189,119041944,119042167,119042364,	119034919,119036339,119036567,119037035,119037279,119037750,119040776,119041263,119042043,119042277,119042784,
NM_030074	Zfp687	chr3	-	94810624	94819160	94811396	94816381	9	94810624,94811993,94812301,94812506,94812997,94813264,94813965,94814266,94819032,	94811888,94812135,94812414,94812839,94813160,94813441,94814144,94816398,94819160,
NM_026999	Zfp688	chr7	-	134562481	134565548	134562640	134565518	3	134562481,134564918,134565322,	134563155,134565032,134565548,
NM_175163	Zfp689	chr7	-	134585652	134592672	134587467	134592372	3	134585652,134591876,134592167,	134588651,134591990,134592672,
NM_172282	Tmco3	chr8	+	13288012	13321394	13291727	13320874	13	13288012,13291656,13292709,13294845,13295979,13298212,13303727,13308345,13310144,13313805,13318842,13319762,13320760,	13288387,13292171,13292889,13295037,13296108,13298305,13303914,13308466,13310340,13313956,13318922,13319912,13321394,
NM_173392	Zfyve16	chr13	-	93257080	93300765	93258416	93294254	18	93257080,93262457,93263812,93264889,93270167,93273893,93274430,93275614,93278076,93278845,93279955,93281432,93283741,93286485,93289421,93291070,93294184,93300653,	93258578,93262625,93263918,93265052,93270248,93274041,93274535,93275697,93278301,93279001,93280078,93281811,93283884,93286647,93289518,93293286,93294293,93300765,
NM_028036	Tmco6	chr18	+	36894723	36902047	36894825	36901817	12	36894723,36895041,36897110,36897322,36897749,36898015,36898281,36898606,36898808,36900705,36901315,36901700,	36894910,36895154,36897226,36897506,36897854,36898101,36898398,36898718,36898995,36900800,36901483,36902047,
NM_175446	Zmat1	chrX	-	131505914	131543748	131507235	131543513	7	131505914,131512186,131525102,131526673,131526935,131528077,131543449,	131508565,131512286,131525168,131526848,131527037,131528184,131543748,
NM_009517	Zmat3	chr3	-	32233768	32264587	32240405	32260081	6	32233768,32242255,32242473,32244379,32259811,32264425,	32240617,32242356,32242640,32244502,32260138,32264587,
NM_011480	Srebf1	chr11	-	60012597	60034106	60013423	60034045	19	60012597,60013927,60014136,60014747,60015081,60015297,60015660,60016263,60016600,60016847,60017300,60017572,60017888,60018623,60019357,60019674,60019896,60020339,60033954,	60013653,60014039,60014337,60014913,60015214,60015407,60015763,60016432,60016767,60017109,60017479,60017768,60018103,60018735,60019579,60019812,60020075,60020759,60034106,
NM_026015	Zmat5	chr11	+	4604680	4637671	4622387	4637464	6	4604680,4622360,4628587,4630189,4632069,4637334,	4604724,4622514,4628650,4630270,4632181,4637671,
NM_177086	Zmat4	chr8	+	24780132	25173586	24858875	25170233	7	24780132,24858871,24907813,25012486,25039567,25125587,25170217,	24780273,24858977,24907903,25012643,25039795,25125684,25173586,
NM_023230	Ube2v1	chr2	-	167433326	167457505	167434600	167457461	4	167433326,167435803,167443328,167457439,	167434747,167435929,167443477,167457505,
NM_023585	Ube2v2	chr16	-	15552169	15594611	15556489	15594568	4	15552169,15577107,15581151,15594552,	15556636,15577233,15581300,15594611,
NM_001159696	Tfap2c	chr2	+	172376490	172384119	172376556	172382876	7	172376490,172376906,172377495,172378915,172379540,172381564,172382590,	172376721,172377389,172377547,172379132,172379659,172381709,172384119,
NM_028664	Ankrd45	chr1	+	163072842	163100629	163072897	163094322	7	163072842,163081095,163085376,163090797,163093397,163094302,163097842,	163072971,163081448,163085544,163090892,163093536,163094345,163100629,
NM_001081433	Ankrd44	chr1	-	54702186	54983231	54705120	54983010	28	54702186,54708512,54710586,54711923,54712504,54714459,54715762,54717844,54719497,54720742,54724215,54737963,54779857,54784333,54786577,54789771,54791839,54793073,54800157,54809733,54819104,54820488,54823193,54823627,54835130,54849296,54885455,54982983,	54705179,54708604,54710669,54712006,54712650,54714543,54715850,54718061,54719615,54720830,54724417,54738035,54779969,54784414,54786718,54789840,54791903,54793156,54800272,54809812,54819317,54820631,54823281,54823828,54835201,54849375,54885539,54983231,
NM_175134	Ankrd46	chr15	-	36407423	36426546	36409011	36415860	5	36407423,36413735,36415549,36425631,36426481,	36409228,36413894,36415882,36425748,36426546,
NM_148932	Pom121	chr5	-	135852013	135870416	135853946	135870375	13	135852013,135854504,135856789,135858940,135859496,135859708,135859962,135860722,135862693,135864506,135867491,135868179,135869806,	135854044,135854627,135858406,135859114,135859599,135859833,135860036,135860814,135862865,135864587,135867650,135868395,135870416,
NM_027799	Ankrd40	chr11	+	94189314	94203157	94189567	94201013	5	94189314,94195214,94195741,94199653,94200866,	94189701,94195363,94196221,94199835,94203157,
NM_007795	Ctf1	chr7	+	134856249	134861699	134856268	134860985	3	134856249,134857438,134860517,	134856293,134857557,134861699,
NM_028665	Ankrd42	chr7	-	99732717	99785652	99732968	99784697	12	99732717,99738624,99740340,99753717,99759054,99761252,99762861,99768057,99772477,99774280,99780008,99784639,	99733055,99738769,99740467,99753890,99759160,99761378,99763062,99768193,99772597,99774388,99780172,99785652,
NM_019683	Ankrd49	chr9	-	14585299	14587408	14585593	14587313	2	14585299,14587058,	14586055,14587408,
NM_025282	Mef2c	chr13	+	83643032	83804043	83714834	83802236	11	83643032,83659383,83714695,83732038,83764964,83772657,83775024,83792418,83795111,83795821,83802007,	83643375,83659479,83714888,83732242,83765102,83772844,83775072,83792591,83795241,83795957,83804043,
NM_008578	Mef2b	chr8	+	72676676	72691386	72688149	72691184	9	72676676,72688127,72688946,72689428,72689944,72690191,72690512,72690717,72690964,	72676743,72688203,72689150,72689563,72690074,72690325,72690597,72690805,72691386,
NM_001033713	Mef2a	chr7	-	74376052	74517744	74379753	74461731	12	74376052,74381409,74385199,74389406,74396542,74409750,74410828,74413154,74440260,74461677,74494754,74517598,	74380114,74381536,74385326,74389430,74396730,74409810,74411048,74413286,74440464,74461868,74494807,74517744,
NM_033073	Krt7	chr15	+	101242833	101258221	101242904	101258096	9	101242833,101244399,101246651,101248748,101249933,101250904,101253700,101257519,101257944,	101243210,101244611,101246712,101248844,101250098,101251030,101253921,101257554,101258221,
NM_001081099	Clhc1	chr4	+	134066913	134079839	134067006	134079683	3	134066913,134077386,134078868,	134067084,134077516,134079839,
NM_133665	Mef2d	chr3	+	87946316	87973844	87959730	87972565	11	87946316,87959599,87960243,87961955,87963043,87963457,87965112,87966879,87971436,87971959,87972553,	87946596,87959784,87960447,87962093,87963254,87963514,87965303,87967009,87971656,87972266,87973844,
NM_028061	Cyb561d1	chr3	-	107998692	108003752	108002129	108003054	3	107998692,108003042,108003677,	108002633,108003080,108003752,
NM_019720	Cyb561d2	chr9	-	107441338	107444196	107442212	107443954	3	107441338,107443333,107443827,	107442716,107443371,107444196,
NM_201646	Btbd6	chr12	+	114214773	114217149	114214816	114216747	4	114214773,114215269,114215463,114215714,	114215193,114215360,114215582,114217149,
NM_146193	Btbd1	chr7	-	88936961	88974317	88938453	88974277	8	88936961,88939043,88941881,88945843,88950627,88960800,88963080,88973858,	88938612,88939190,88941969,88946036,88950825,88960906,88963237,88974317,
NM_145534	Btbd3	chr2	+	138104228	138113165	138104643	138110226	4	138104228,138105484,138106108,138109193,	138104993,138105575,138106227,138113165,
NM_009553	Zscan2	chr7	+	88006993	88021427	88008154	88021263	3	88006993,88008050,88019821,	88007194,88008557,88021427,
NM_080461	Zfp358	chr8	+	3493137	3497208	3495419	3497135	2	3493137,3495381,	3493309,3497208,
NM_027445	Rnf167	chr11	+	70461090	70464914	70461370	70464716	9	70461090,70461530,70462722,70462946,70463176,70463413,70463627,70464265,70464423,	70461454,70461611,70462848,70463034,70463267,70463519,70463721,70464346,70464914,
NM_001033142	Rnf166	chr8	-	124990047	124999964	124991068	124999917	6	124990047,124991861,124992139,124992513,124994099,124999762,	124991134,124991969,124992254,124992626,124994256,124999964,
NM_001081032	Gm8909	chr17	-	36301401	36305482	36301608	36305452	8	36301401,36301921,36302089,36302300,36302543,36304377,36304870,36305388,	36301621,36301967,36302122,36302417,36302819,36304653,36305152,36305482,
NM_175388	Rnf169	chr7	-	107068767	107128968	107073811	107128944	6	107068767,107075602,107083671,107091468,107103976,107128481,	107074993,107075702,107083790,107091615,107104050,107128968,
NM_027355	Rnf168	chr16	+	32277546	32300991	32278194	32299412	6	32277546,32282396,32285455,32289204,32291988,32298473,	32278501,32282473,32285635,32289326,32292067,32300991,
NM_013862	Rabgap1l	chr1	-	162186705	162723069	162187382	162671020	21	162186705,162187573,162272166,162322312,162371953,162373321,162383881,162402128,162557345,162575438,162612171,162630842,162632488,162640277,162652263,162654162,162663659,162665678,162669026,162670882,162722866,	162187397,162187666,162272295,162322354,162372097,162373447,162383956,162402242,162557496,162575532,162612313,162631009,162632591,162640344,162652374,162654320,162663834,162665889,162669219,162671062,162723069,
NM_133898	N4bp2l1	chr5	-	151374219	151397100	151375317	151397011	5	151374219,151376574,151378824,151379214,151396838,	151375567,151376651,151378913,151379342,151397100,
NM_001111050	Cd151	chr7	+	148654687	148657373	148655160	148656596	7	148654687,148655153,148655364,148655835,148656019,148656208,148656449,	148654795,148655244,148655556,148655910,148656124,148656367,148657373,
NM_134111	Eaf2	chr16	-	36793835	36874912	36793965	36808194	6	36793835,36800672,36808100,36810557,36824743,36874713,	36794012,36800930,36808246,36810694,36824838,36874912,
NM_201369	N4bp2l2	chr5	-	151438548	151468187	151445688	151465088	6	151438548,151449575,151450034,151453189,151463853,151468075,	151445890,151449652,151450123,151453314,151465088,151468187,
NM_175179	Amer1	chrX	-	92615658	92640179	92620450	92623849	2	92615658,92639996,	92623937,92640179,
NM_027973	Mlf1ip	chr8	+	47637422	47664557	47637440	47663722	13	47637422,47639368,47641435,47645222,47647131,47647771,47653963,47655324,47658105,47658786,47659202,47661579,47663608,	47637481,47639417,47641547,47645325,47647192,47647999,47654033,47655433,47658184,47658834,47659264,47661736,47664557,
NM_011235	Rad51d	chr11	-	82691299	82704126	82692441	82703921	10	82691299,82692686,82695102,82695272,82696388,82696994,82697384,82703193,82703471,82703839,	82692525,82692854,82695173,82695363,82696484,82697129,82697466,82703312,82703533,82704126,
NM_053269	Rad51c	chr11	-	87192057	87217997	87192887	87217923	9	87192057,87194333,87202120,87203335,87208767,87211125,87214891,87216099,87217805,	87192989,87194394,87202181,87203402,87208899,87211259,87215058,87216358,87217997,
NM_001110831	Dnpep	chr1	-	75305141	75314212	75305233	75313915	15	75305141,75305873,75308366,75308566,75308979,75310000,75310938,75311704,75311919,75312193,75312519,75312904,75313115,75313284,75313909,	75305284,75306041,75308468,75308606,75309140,75310084,75311016,75311812,75311995,75312324,75312645,75313018,75313204,75313378,75314212,
NM_001033184	1700057G04Rik	chr9	+	92204214	92252710	92238464	92252593	7	92204214,92238288,92242639,92245763,92247372,92249382,92252539,	92204270,92238521,92242682,92245984,92247534,92249544,92252710,
NM_001252457	Ddx39b	chr17	+	35379761	35390625	35380184	35390434	11	35379761,35380057,35381080,35381400,35383881,35385895,35388191,35389691,35389908,35390151,35390417,	35379780,35380395,35381208,35381493,35384065,35386014,35388323,35389801,35390053,35390299,35390625,
NM_001013391	Cpsf6	chr10	-	116781727	116814029	116792993	116813954	10	116781727,116792990,116796048,116797495,116797911,116799069,116800030,116803136,116804834,116813894,	116786523,116793180,116796202,116797611,116798416,116799243,116800176,116803240,116805044,116814029,
NM_053204	Erc1	chr6	-	119520814	119798168	119525642	119775072	21	119520814,119544802,119570328,119580620,119644588,119663697,119672190,119684098,119693305,119699855,119701217,119703276,119711161,119723751,119728005,119729494,119733406,119746924,119774403,119775698,119797894,	119525780,119544991,119570427,119580765,119644749,119663829,119672326,119684110,119693499,119699996,119701358,119703414,119711329,119723919,119728089,119729650,119733481,119747341,119775227,119775837,119798168,
NM_177814	Erc2	chr14	+	28435627	29291716	28466012	29288962	16	28435627,28465872,28590011,28689772,28711751,28725998,28779581,28824821,28835147,28838218,28853528,28893317,28954406,29084763,29116061,29288788,	28435800,28466669,28590428,28689847,28711907,28726166,28779749,28824959,28835288,28838359,28853722,28893453,28954567,29084911,29116196,29291716,
NM_026879	Chmp2b	chr16	-	65539376	65562942	65540384	65562753	6	65539376,65540664,65545521,65547093,65551207,65562719,	65540495,65540771,65545624,65547288,65551299,65562942,
NM_026885	Chmp2a	chr7	-	13617365	13620126	13617423	13619345	6	13617365,13617637,13617783,13617990,13619177,13619983,	13617551,13617699,13617914,13618170,13619391,13620126,
NM_019941	Zfp235	chr7	+	24919181	24928258	24920319	24927285	4	24919181,24920276,24922064,24925318,	24919506,24920334,24922191,24928258,
NM_007839	Dhx15	chr5	-	52541455	52581785	52541899	52581589	14	52541455,52543048,52545275,52548693,52551468,52552131,52552825,52553767,52557939,52561159,52562662,52572220,52575706,52581518,	52542017,52543218,52545466,52548816,52551660,52552240,52552975,52553854,52558107,52561378,52562822,52572414,52576142,52581785,
NM_008616	Zfp239	chr6	+	117813094	117822783	117821320	117821926	3	117813094,117819235,117820273,	117813160,117819291,117822783,
NM_026271	Fibin	chr2	-	110201486	110203150	110202298	110202952	1	110201486,	110203150,
NM_008638	Mthfd2	chr6	-	83255749	83267598	83256639	83267523	8	83255749,83258926,83259455,83260405,83261203,83261805,83263355,83267422,	83256803,83259052,83259548,83260513,83261356,83261928,83263540,83267598,
NM_138745	Mthfd1	chr12	+	77356218	77420789	77356490	77418683	28	77356218,77371404,77380390,77381143,77381366,77381615,77383874,77384918,77389867,77390417,77390671,77391967,77394377,77395126,77395341,77398468,77401374,77402244,77403945,77404620,77404828,77408208,77411895,77412792,77415387,77415935,77418593,77420567,	77356531,77371489,77380450,77381197,77381503,77381716,77384011,77385030,77389995,77390515,77390845,77392104,77394424,77395234,77395416,77398571,77401451,77402385,77404014,77404732,77404968,77408250,77411996,77412970,77415495,77416088,77418687,77420789,
NM_001099303	Fam159a	chr4	-	108040372	108056260	108040398	108055948	3	108040372,108049951,108055766,	108040646,108050091,108056260,
NM_153572	Katnal1	chr5	-	149684619	149740223	149687713	149732974	11	149684619,149690433,149700454,149703204,149704085,149705258,149705724,149716137,149730171,149732812,149740101,	149687912,149690560,149700589,149703331,149704244,149705364,149705847,149716305,149730332,149732988,149740223,
NM_013726	Dbf4	chr5	-	8397012	8422716	8397216	8422512	12	8397012,8399687,8403079,8403611,8404870,8405801,8408233,8408493,8410009,8412120,8421220,8422466,	8398162,8399812,8403191,8403740,8404916,8405838,8408310,8408563,8410060,8412300,8421393,8422716,
NM_016737	Stip1	chr19	-	7095193	7114516	7095588	7114378	14	7095193,7096139,7096516,7096761,7099804,7100781,7103117,7103391,7103597,7106970,7108652,7109136,7109985,7114369,	7095661,7096312,7096620,7096798,7099929,7100878,7103238,7103494,7103724,7107139,7108794,7109278,7110195,7114516,
NM_028802	Gpcpd1	chr2	-	132354820	132403984	132356288	132397969	20	132354820,132359809,132360433,132361097,132362420,132363817,132365634,132366020,132367978,132370127,132372576,132373292,132376049,132379692,132382670,132384342,132390362,132394355,132397920,132403803,	132356478,132359970,132360569,132361234,132362486,132363879,132365674,132366098,132368071,132370182,132372709,132373455,132376290,132379816,132382712,132384418,132390447,132394452,132397990,132403984,
NM_199035	Alg8	chr7	+	104520126	104540666	104520147	104540269	13	104520126,104522178,104526610,104528317,104528750,104531083,104531428,104532195,104535311,104536958,104538751,104539398,104540037,	104520242,104522257,104526804,104528427,104528818,104531210,104531532,104532316,104535451,104537098,104538849,104539471,104540666,
NM_133981	Alg9	chr9	+	50583329	50651631	50583489	50650962	15	50583329,50584648,50587074,50591362,50596257,50597601,50600167,50600406,50608223,50610042,50613406,50614326,50616781,50630689,50650838,	50583623,50584784,50587209,50591433,50596346,50597737,50600255,50600512,50608346,50610197,50613536,50614474,50616911,50630820,50651631,
NM_019998	Alg2	chr4	-	47482745	47487239	47484430	47487158	2	47482745,47486810,	47485330,47487239,
NM_145939	Alg3	chr16	-	20605546	20610822	20605627	20610811	9	20605546,20605934,20606598,20606832,20607836,20608558,20608814,20609059,20610615,	20605790,20606079,20606675,20607038,20607957,20608719,20608962,20609159,20610822,
NM_174993	Fmr1nb	chrX	+	66015013	66057733	66015108	66057617	6	66015013,66017106,66022130,66025219,66056779,66057600,	66015406,66017184,66022268,66025316,66056868,66057733,
NM_145362	Alg1	chr16	+	5233713	5244996	5233742	5244719	13	5233713,5235058,5235255,5236412,5238737,5239148,5239998,5240236,5240551,5241378,5242581,5243780,5244533,	5233950,5235136,5235359,5236561,5238827,5239259,5240120,5240275,5240611,5241489,5242696,5243856,5244996,
NM_001081264	Alg6	chr4	+	99382320	99430148	99385842	99428759	15	99382320,99385721,99393553,99404814,99405904,99408224,99409045,99410445,99411180,99413016,99415376,99417419,99419507,99419683,99428561,	99382397,99385924,99393638,99404904,99405993,99408307,99409110,99410631,99411316,99413102,99415461,99417490,99419576,99419882,99430148,
NM_025442	Alg5	chr3	+	54539460	54553713	54539505	54553266	10	54539460,54542703,54543183,54545300,54546068,54548519,54549028,54550387,54552529,54553150,	54539571,54542875,54543230,54545369,54546161,54548633,54549088,54550539,54552615,54553713,
NM_008773	P2ry2	chr7	-	108145086	108160505	108146488	108147610	3	108145086,108152077,108160225,	108147614,108152268,108160505,
NM_008921	Prim1	chr10	+	127452270	127467093	127452304	127466841	13	127452270,127453019,127455031,127455203,127457185,127458728,127459918,127460638,127460836,127463573,127464108,127466241,127466821,	127452407,127453177,127455138,127455277,127457322,127458787,127460028,127460730,127460975,127463643,127464194,127466340,127467093,
NM_008922	Prim2	chr1	-	33510656	33726639	33510930	33725856	14	33510656,33520897,33537302,33541526,33568860,33570989,33590140,33685239,33687182,33719090,33720621,33723889,33725702,33726468,	33511149,33520966,33537385,33541653,33569046,33571062,33590208,33685377,33687278,33719211,33720701,33723993,33725865,33726639,
NM_130863	Adrbk1	chr19	-	4286002	4305955	4287099	4294913	22	4286002,4287352,4287557,4287822,4288411,4288591,4289312,4289672,4289897,4290073,4290394,4290603,4290771,4291238,4291589,4292169,4292361,4292543,4292766,4294849,4305121,4305901,	4287264,4287466,4287694,4287985,4288507,4288658,4289413,4289739,4290005,4290168,4290525,4290682,4290871,4291330,4291641,4292231,4292436,4292645,4292840,4294926,4305193,4305955,
NM_177078	Adrbk2	chr5	-	113341619	113444558	113343932	113444499	21	113341619,113345069,113347845,113349027,113352968,113354415,113357675,113358692,113366728,113370652,113373937,113375606,113382845,113384183,113386334,113390606,113395931,113398187,113402526,113414784,113444386,	113344094,113345183,113347982,113349190,113353064,113354482,113357776,113358759,113366836,113370747,113374068,113375685,113382945,113384275,113386386,113390668,113396006,113398289,113402600,113414861,113444558,
NM_013755	Gyg	chr3	-	20021971	20054995	20022576	20054890	7	20021971,20025143,20037902,20050424,20050838,20052615,20054883,	20022750,20025363,20038029,20050587,20051013,20052751,20054995,
NM_016678	Reck	chr4	+	43888401	43957676	43888477	43956237	21	43888401,43903835,43907690,43908721,43910866,43912941,43922451,43924803,43926656,43931185,43935683,43937932,43940017,43941148,43943064,43943760,43950181,43951760,43953528,43955145,43956015,	43888577,43903894,43907765,43908758,43910952,43912989,43922485,43925001,43926924,43931365,43935896,43938069,43940158,43941337,43943187,43943932,43950374,43951971,43953602,43955301,43957676,
NM_025788	Nacc1	chr8	-	87194379	87211761	87196940	87201143	6	87194379,87198663,87198897,87199983,87200239,87211573,	87197203,87198761,87199003,87200157,87201151,87211761,
NM_176958	Hif1an	chr19	+	44637343	44650762	44637367	44645648	8	44637343,44637779,44640367,44642824,44643893,44644382,44644716,44645603,	44637544,44638030,44640516,44642970,44644000,44644446,44644827,44650762,
NM_009317	Tal2	chr4	+	53792576	53801580	53798692	53799019	2	53792576,53798682,	53792645,53801580,
NM_212444	Gyk	chrX	-	82947935	83022158	82949724	83021842	20	82947935,82951576,82956389,82957680,82957937,82958612,82959680,82961003,82975540,82976221,82982171,82982652,82985633,82986405,82989052,82991563,82999670,83005913,83006672,83021764,	82949735,82951663,82956470,82957824,82958058,82958697,82959777,82961082,82975621,82976264,82982239,82982688,82985700,82986515,82989190,82991640,82999748,83006020,83006746,83022158,
NM_019410	Pfn2	chr3	-	57645827	57651679	57647138	57651404	3	57645827,57649095,57651272,	57647236,57649288,57651679,
NM_145836	Irf2bpl	chr12	-	88221653	88225764	88222519	88224847	1	88221653,	88225764,
NM_008433	Kcnn4	chr7	+	25155281	25170228	25155455	25169192	9	25155281,25159690,25162301,25164152,25166670,25167180,25167490,25169027,25169740,	25155614,25159786,25162723,25164288,25166781,25167299,25167560,25169201,25170228,
NM_025818	1200014J11Rik	chr11	+	72861368	72893785	72861401	72892678	13	72861368,72863360,72866924,72878489,72879072,72880184,72881204,72883215,72884299,72886727,72889116,72891356,72892442,	72861584,72863426,72867030,72878615,72879201,72880261,72881313,72883315,72884403,72887022,72889271,72891518,72893785,
NM_178651	Slc30a9	chr5	+	67698195	67747048	67698333	67745815	18	67698195,67706916,67715912,67718091,67718936,67719680,67721131,67724292,67725804,67731189,67733332,67735768,67736864,67737364,67739158,67741020,67743890,67745770,	67698436,67707084,67715972,67718191,67719029,67719763,67721190,67724360,67725907,67731245,67733468,67735808,67736936,67737472,67739324,67741150,67744004,67747048,
NM_027912	Tysnd1	chr10	+	61158261	61165514	61158318	61164999	4	61158261,61161045,61162190,61164781,	61159490,61161176,61162376,61165514,
