Database of representative transcript models for protein-coding genes in HEK293T cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for human had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from HEK293T cells; only genes detected by 3P-Seq are included in the table.
Coordinates of human genes are based on the hg18 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_032511	FAXC	chr6	-	99827517	99904252	99835760	99903969	6	99827517,99846300,99878040,99887947,99897494,99903703,	99836050,99846417,99878264,99888144,99897630,99904252,
NM_183233	SLC22A18	chr11	+	2877526	2903048	2881151	2903003	11	2877526,2881019,2886038,2887001,2887383,2894427,2895793,2897112,2899907,2900241,2902815,	2877612,2881295,2886136,2887162,2887516,2894546,2895901,2897213,2900009,2900362,2903048,
NM_004140	LLGL1	chr17	+	18069660	18088910	18069721	18086860	23	18069660,18073979,18076533,18076710,18077816,18078051,18078311,18078687,18078877,18079127,18079508,18080645,18080873,18081519,18082105,18082494,18084616,18085489,18085923,18086204,18086546,18086781,18087946,	18069802,18074077,18076615,18076841,18077975,18078214,18078447,18078742,18079032,18079351,18079576,18080799,18080978,18081812,18082253,18082648,18084912,18085754,18086038,18086317,18086667,18086861,18088910,
NM_003501	ACOX3	chr4	-	8418883	8493352	8419587	8469148	18	8418883,8423534,8426187,8427604,8434118,8441799,8442238,8444959,8447246,8449563,8452182,8458581,8462838,8466918,8467480,8468392,8469004,8493274,	8419707,8423621,8426255,8427779,8434234,8441913,8442361,8445080,8447369,8449746,8452279,8458670,8462982,8467008,8467555,8468626,8469162,8493352,
NM_018420	SLC22A15	chr1	+	116320641	116414161	116320771	116411252	12	116320641,116336174,116363725,116364864,116371036,116375509,116379330,116381446,116406905,116408579,116410663,116411162,	116320858,116336387,116363858,116365029,116371166,116375725,116379471,116381532,116407026,116408652,116410852,116414161,
NM_018484	SLC22A11	chr11	+	64079673	64095573	64080047	64095090	10	64079673,64083182,64086051,64086314,64088355,64089269,64091646,64092717,64093699,64095026,	64080440,64083286,64086206,64086483,64088476,64089385,64091861,64092826,64093906,64095573,
NM_145080	NSMCE1	chr16	-	27143819	27187614	27143978	27176392	8	27143819,27144547,27145541,27151822,27153009,27153999,27176256,27187527,	27144058,27144668,27145658,27151969,27153087,27154121,27176403,27187614,
NM_173685	NSMCE2	chr8	+	126173264	126448542	126183754	126448309	8	126173264,126183474,126183740,126232594,126263526,126438642,126439135,126448191,	126173382,126183570,126183911,126232701,126263680,126438743,126439242,126448542,
NM_001928	CFD	chr19	+	810664	814307	810689	814238	5	810664,811616,811860,812698,814091,	810744,811773,812005,812956,814307,
NM_001098623	OBSCN	chr1	+	226462453	226633195	226466107	226633119	105	226462453,226466089,226467764,226468497,226469113,226469886,226470744,226471336,226478782,226497506,226498619,226499736,226500851,226504288,226510974,226518439,226522853,226528093,226528501,226528895,226530083,226530773,226531253,226531483,226532077,226533012,226533498,226534144,226534502,226534853,226536256,226537341,226537826,226540401,226541096,226542017,226542384,226542948,226546221,226546846,226547676,226548475,226549103,226560695,226561224,226561582,226562434,226563422,226563807,226570170,226571032,226571787,226572215,226573207,226575667,226577651,226587183,226587522,226587906,226588835,226589138,226589403,226590114,226590523,226591327,226591567,226592267,226592613,226593176,226594268,226594829,226595047,226595418,226595760,226596442,226604213,226605164,226605644,226607274,226616899,226619304,226619759,226620397,226620723,226621131,226621298,226622209,226622662,226623045,226623459,226624265,226624516,226625002,226625346,226628255,226628637,226628908,226630025,226630331,226631116,226631375,226631812,226632254,226632594,226632941,	226462509,226467095,226468034,226468758,226469422,226470153,226471026,226471612,226479058,226497782,226498895,226500012,226501127,226504564,226511250,226518715,226523129,226528372,226528768,226529165,226530350,226531040,226531366,226531637,226532182,226533279,226533768,226534411,226534769,226535120,226536529,226537608,226538093,226540674,226541363,226542284,226542648,226543212,226546485,226547110,226547940,226548739,226549367,226560962,226561491,226561855,226562707,226563619,226563883,226570443,226571308,226572075,226572497,226573578,226576538,226577930,226587262,226587647,226588104,226588868,226589237,226589622,226590175,226590594,226591450,226591707,226592468,226592696,226593350,226594425,226594946,226595212,226595577,226595938,226596556,226604381,226605267,226605774,226607386,226617079,226619401,226619884,226620510,226620892,226621213,226621499,226622270,226622740,226623218,226623486,226624418,226624562,226625080,226627405,226628336,226628748,226629076,226630148,226630502,226631198,226631615,226632036,226632330,226632744,226633195,
NM_006133	DAGLA	chr11	+	61204480	61271047	61244203	61268537	20	61204480,61244159,61244726,61246906,61247481,61250042,61252200,61252978,61255364,61258896,61259608,61259786,61260317,61261229,61261734,61262182,61263512,61264510,61265209,61267579,	61204552,61244298,61244938,61247008,61247620,61250130,61252335,61253056,61255489,61259050,61259692,61259864,61260398,61261372,61261803,61262255,61263709,61264640,61265397,61271047,
NM_005607	PTK2	chr8	-	141737667	142080594	141738746	142063392	32	141737667,141744197,141747549,141753578,141754740,141765912,141780171,141781850,141785399,141796878,141814531,141818298,141822510,141823932,141826040,141831512,141840445,141843514,141868754,141872634,141879739,141882823,141897557,141898160,141909752,141925540,141925879,141943592,141958751,141969823,142063358,142080405,	141738959,141744278,141747705,141753685,141754780,141765975,141780303,141781988,141785486,141796990,141814736,141818388,141822611,141824048,141826141,141831597,141840543,141843571,141868807,141872665,141879857,141882931,141897635,141898301,141909807,141925603,141925959,141943680,141958918,141970050,142063436,142080594,
NM_002821	PTK7	chr6	+	43151983	43237428	43152204	43236597	20	43151983,43204692,43205442,43205945,43206226,43207731,43208136,43214564,43214851,43215121,43217383,43217646,43217887,43219132,43220166,43220915,43222333,43234532,43235503,43236436,	43152283,43204980,43205545,43206136,43206377,43207880,43208403,43214698,43214987,43215241,43217533,43217797,43218015,43219336,43220322,43221148,43222414,43234684,43235682,43237428,
NM_012197	RABGAP1	chr9	+	124743108	124906962	124759159	124905313	26	124743108,124759110,124786584,124788314,124791396,124792155,124798140,124798638,124799358,124800696,124812453,124817642,124822408,124867447,124872449,124875651,124876384,124878344,124878733,124891857,124892374,124899840,124900814,124901577,124903665,124905190,	124743193,124759309,124786819,124788519,124791571,124792313,124798251,124798705,124799461,124800866,124812628,124817736,124822559,124867561,124872524,124875777,124876528,124878386,124878862,124891950,124892485,124899945,124900898,124901649,124903863,124906962,
NM_001013694	SRRD	chr22	+	25209849	25220584	25209856	25217638	7	25209849,25211988,25213994,25214355,25216009,25216990,25217428,	25210065,25212029,25214254,25214454,25216164,25217036,25220584,
NM_006252	PRKAA2	chr1	+	56883577	56953594	56883648	56945974	9	56883577,56912641,56929654,56930618,56932025,56934195,56942231,56944352,56945735,	56883742,56912783,56929748,56930763,56932113,56934420,56942736,56944479,56953594,
NM_206907	PRKAA1	chr5	-	40795681	40834054	40798636	40834048	10	40795681,40800372,40800610,40803324,40805274,40807577,40810786,40811268,40813303,40833921,	40798881,40800499,40801097,40803549,40805362,40807722,40810831,40811362,40813445,40834054,
NM_001206739	ITGB3BP	chr1	-	63676748	63761532	63685065	63761392	10	63676748,63685064,63692176,63692638,63693148,63717022,63728341,63746786,63748323,63761387,	63679362,63685115,63692233,63692732,63693227,63717092,63728477,63746829,63748440,63761532,
NM_139179	DAGLB	chr7	-	6415284	6454168	6415992	6453998	15	6415284,6416285,6418966,6419121,6422782,6422996,6427882,6430907,6432143,6436635,6438992,6440917,6442517,6452108,6453903,	6416191,6416536,6419039,6419190,6422910,6423077,6427960,6430991,6432270,6436763,6439115,6441176,6442689,6452260,6454168,
NM_052862	RCSD1	chr1	+	165866097	165942100	165866284	165940557	7	165866097,165919760,165921281,165925909,165929959,165932959,165940524,	165866290,165919862,165921371,165925981,165930163,165933703,165942100,
NM_021960	MCL1	chr1	-	148813684	148818838	148816474	148818630	3	148813684,148817343,148817942,	148816591,148817591,148818838,
NM_001034954	SORBS1	chr10	-	97061513	97190927	97064805	97190882	31	97061513,97068066,97071709,97086267,97088879,97091031,97091310,97096152,97100955,97104628,97107377,97117396,97121072,97121730,97125719,97131431,97133731,97133984,97144357,97144747,97146966,97148763,97155864,97160379,97164240,97171707,97171936,97182194,97184368,97187236,97190872,	97064873,97068179,97071768,97087041,97089074,97091157,97091425,97096199,97101123,97104714,97107550,97117446,97121174,97121796,97125803,97131546,97133861,97134032,97144420,97144822,97147030,97148936,97155894,97160524,97164609,97171820,97171963,97182323,97184464,97187302,97190927,
NM_015932	POMP	chr13	+	28131140	28151048	28131321	28150239	6	28131140,28134546,28136645,28140609,28144475,28150171,	28131324,28134644,28136706,28140711,28144569,28151048,
NM_005775	SORBS3	chr8	+	22465195	22488951	22467964	22488186	21	22465195,22467909,22468320,22470172,22471586,22474792,22475322,22477444,22477740,22477925,22478725,22479283,22479802,22480118,22480279,22480518,22482605,22484367,22485175,22485797,22488124,	22465480,22468066,22468438,22470366,22471650,22474831,22475389,22477535,22477827,22477979,22478812,22479330,22479942,22480171,22480326,22480633,22482731,22484679,22485279,22485904,22488951,
NM_021069	SORBS2	chr4	-	186743670	187114864	186745774	186820345	21	186743670,186747826,186752033,186769927,186772978,186773192,186776732,186778210,186781061,186784979,186788696,186804815,186807614,186809931,186810809,186815571,186820251,186836570,186836943,186933374,187114343,	186745836,186747933,186752083,186770128,186773107,186773307,186776779,186778299,186782642,186785167,186788746,186804930,186807804,186809976,186810876,186815744,186820390,186836695,186836970,186933514,187114864,
NM_024637	GAL3ST4	chr7	-	99589981	99604309	99595486	99602654	4	99589981,99602060,99602529,99604104,	99596518,99602364,99602842,99604309,
NM_016240	SCARA3	chr8	+	27547495	27586452	27547636	27584787	6	27547495,27563137,27564943,27570217,27571931,27584335,	27547643,27563236,27565063,27570316,27572975,27586452,
NM_030803	ATG16L1	chr2	+	233824955	233869050	233825212	233867735	18	233824955,233829486,233836514,233837376,233838276,233843386,233846350,233847105,233848060,233850952,233854489,233856066,233863238,233863632,233865512,233865771,233866640,233867641,	233825327,233829580,233836620,233837450,233838528,233843452,233846437,233847162,233848163,233851058,233854560,233856138,233863359,233863738,233865662,233865819,233866742,233869050,
NM_173657	C3orf33	chr3	-	156963099	157006749	156963999	157003059	6	156963099,156967991,156976183,157003014,157006079,157006621,	156964401,156968152,156976331,157003074,157006206,157006749,
NM_001176	ARHGDIG	chr16	+	270606	273001	270681	272815	6	270606,271746,272025,272297,272467,272615,	270754,271926,272109,272374,272531,273001,
NM_001175	ARHGDIB	chr12	-	14986230	15005829	14986722	14994913	6	14986230,14988976,14992073,14994002,14994732,15005737,	14986922,14989040,14992150,14994086,14994925,15005829,
NM_025041	C3orf36	chr3	-	135126559	135131346	135129839	135130337	1	135126559,	135131346,
NM_178342	C3orf35	chr3	+	37415971	37434858	37433761	37434121	5	37415971,37427632,37433048,37433513,37433747,	37416154,37427804,37433219,37433637,37434858,
NM_006441	MTHFS	chr15	-	77924373	77976446	77924606	77976385	3	77924373,77968489,77976268,	77924839,77968751,77976446,
NM_152667	NANP	chr20	-	25541573	25552648	25544560	25552584	2	25541573,25552494,	25545217,25552648,
NM_018946	NANS	chr9	+	99858779	99885193	99858911	99885158	6	99858779,99862884,99879020,99880295,99882918,99884948,	99859043,99863100,99879120,99880450,99883185,99885193,
NM_173824	C3orf38	chr3	+	88281582	88289802	88281892	88288475	3	88281582,88285069,88287860,	88282025,88285311,88289802,
NM_002381	MATN3	chr2	-	20055351	20075936	20056352	20075873	8	20055351,20057540,20060375,20063682,20065196,20066402,20068985,20075650,	20056408,20057651,20060501,20063808,20065322,20066528,20069552,20075936,
NM_002380	MATN2	chr8	+	98950486	99117621	98969504	99117116	19	98950486,98969478,99012356,99023180,99042811,99060289,99075883,99085064,99088508,99088882,99097943,99099397,99102608,99108819,99111865,99113649,99114445,99114964,99117060,	98950691,98969646,99012926,99023303,99042934,99060412,99076006,99085187,99088631,99089005,99098066,99099520,99102731,99109233,99112018,99113721,99114580,99115063,99117621,
NM_003833	MATN4	chr20	-	43355503	43370583	43355820	43367636	11	43355503,43355961,43359971,43360223,43362940,43363155,43363374,43366281,43367563,43370228,43370495,	43355879,43356069,43360124,43360637,43363063,43363278,43363497,43366851,43367670,43370351,43370583,
NM_033394	TANC1	chr2	+	159533391	159797413	159630668	159795769	27	159533391,159565837,159630653,159662394,159700950,159713898,159715126,159728039,159734006,159735280,159736877,159739709,159741108,159743312,159750547,159751658,159759013,159761364,159763731,159782253,159783994,159784448,159788988,159790444,159792575,159793552,159794334,	159533540,159565947,159630729,159662592,159701055,159714029,159715313,159728303,159734129,159735562,159737029,159739941,159741275,159743920,159750656,159751781,159759250,159761550,159763810,159782387,159784118,159784624,159789121,159790536,159792722,159793653,159797413,
NM_004069	AP2S1	chr19	-	52033263	52046043	52033543	52045863	5	52033263,52033836,52034561,52041089,52045860,	52033645,52033896,52034675,52041239,52046043,
NM_025185	TANC2	chr17	+	58440629	58858791	58440652	58853048	25	58440629,58505035,58530267,58625083,58631863,58668906,58698840,58745480,58750049,58771193,58782342,58785875,58810810,58819727,58820400,58826835,58829913,58836214,58837246,58842603,58843090,58844635,58846620,58849399,58851091,	58440719,58505107,58530339,58625232,58632050,58669170,58698966,58745762,58750183,58771425,58782509,58786483,58810919,58819850,58820637,58827021,58830007,58836348,58837370,58842779,58843223,58844727,58846767,58849500,58858791,
NM_024922	CES3	chr16	+	65552632	65564810	65552711	65564453	13	65552632,65554582,65554894,65555205,65555760,65556026,65557647,65558128,65561082,65562575,65563759,65564071,65564257,	65552793,65554787,65555033,65555339,65555914,65556131,65557749,65558269,65561163,65562723,65563909,65564150,65564810,
NM_001143936	C15orf61	chr15	+	65600575	65606030	65600640	65605937	2	65600575,65605809,	65600986,65606030,
NM_001005463	EBF3	chr10	-	131523541	131652081	131526182	131652022	16	131523541,131528498,131529097,131530369,131531390,131536645,131555394,131556035,131561732,131566021,131645511,131647187,131650424,131651195,131651620,131651888,	131526214,131528588,131529286,131530547,131531456,131536734,131555521,131556166,131561850,131566103,131645580,131647261,131650480,131651259,131651777,131652081,
NM_022659	EBF2	chr8	-	25755161	25958557	25758041	25958292	16	25755161,25764026,25771751,25774481,25774741,25776141,25800187,25801274,25803184,25821906,25946517,25953460,25954048,25954371,25955527,25958161,	25758073,25764194,25771937,25774659,25774807,25776230,25800314,25801405,25803302,25821988,25946586,25953534,25954104,25954435,25955684,25958557,
NM_024007	EBF1	chr5	-	158055505	158459366	158058696	158459064	16	158055505,158067564,158071739,158072555,158073702,158090654,158136998,158155930,158182761,158199614,158432981,158444251,158455205,158455928,158456559,158458930,	158058728,158067759,158071919,158072733,158073768,158090743,158137125,158156061,158182903,158199696,158433050,158444325,158455261,158455992,158456716,158459366,
NM_001198784	C15orf65	chr15	+	53488014	53498197	53488258	53498060	2	53488014,53497712,	53488276,53498197,
NM_021833	UCP1	chr4	-	141700043	141709409	141700499	141709333	6	141700043,141702796,141703713,141703921,141708382,141709207,	141700614,141702977,141703815,141704122,141708581,141709409,
NM_005572	LMNA	chr1	+	154351084	154374279	154351333	154374179	10	154351084,154367031,154370817,154371219,154371601,154372315,154372628,154373335,154373527,154374068,	154351689,154367188,154370943,154371390,154371727,154372536,154372851,154373443,154373647,154374279,
NM_020139	BDH2	chr4	-	104220040	104240473	104220307	104236860	10	104220040,104222686,104223476,104225954,104227085,104231782,104233205,104235808,104236788,104240388,	104220361,104222779,104223535,104226068,104227146,104231891,104233302,104235887,104236880,104240473,
NM_173627	ENDOV	chr17	+	76003561	76026475	76003589	76024538	10	76003561,76004044,76010222,76010600,76011914,76013426,76013886,76016990,76018167,76024527,	76003645,76004216,76010357,76010640,76012027,76013495,76014015,76017055,76018226,76026475,
NM_001172439	ENDOU	chr12	-	46389793	46405622	46390851	46405463	10	46389793,46391682,46392565,46393324,46396349,46396939,46397567,46398178,46400802,46405408,	46390969,46391825,46392672,46393438,46396549,46397108,46397705,46398244,46400925,46405622,
NM_203315	BDH1	chr3	-	198722848	198784591	198723162	198757711	7	198722848,198725531,198733907,198743679,198744756,198757628,198784448,	198723632,198725684,198734049,198743790,198744829,198757754,198784591,
NM_004818	DDX23	chr12	-	47509807	47532224	47510518	47525832	17	47509807,47511191,47512127,47512471,47513326,47514369,47516170,47516618,47516943,47517330,47517573,47517991,47519893,47520062,47523989,47525623,47532133,	47510742,47511366,47512236,47512623,47513569,47514547,47516316,47516844,47517087,47517443,47517707,47518130,47519959,47520156,47524100,47525832,47532224,
NM_004728	DDX21	chr10	+	70385884	70414828	70385987	70412574	15	70385884,70389567,70391843,70393052,70395138,70396779,70398737,70399962,70401652,70403306,70404431,70407290,70408603,70411298,70412304,	70386074,70390011,70391919,70393231,70395256,70396965,70398883,70400112,70401814,70403426,70404505,70407450,70408738,70411343,70414828,
NM_007204	DDX20	chr1	+	112099712	112113937	112100069	112111044	11	112099712,112100790,112103544,112104618,112104850,112105131,112105370,112106399,112106821,112107050,112109881,	112100370,112100885,112103713,112104733,112104993,112105270,112105429,112106482,112106927,112107152,112113937,
NM_017895	DDX27	chr20	+	47269238	47294011	47269299	47293778	21	47269238,47271395,47272900,47273211,47274888,47275056,47276373,47278658,47280142,47283249,47283511,47284878,47286093,47286276,47288892,47289179,47291836,47292026,47292537,47293572,47293759,	47269485,47271542,47272960,47273377,47274935,47275143,47276479,47278832,47280293,47283349,47283653,47285032,47286175,47286454,47288999,47289282,47291931,47292150,47292625,47293647,47294011,
NM_013264	DDX25	chr11	+	125279470	125298212	125279622	125297986	12	125279470,125280316,125280657,125281178,125283300,125283505,125285468,125286415,125292118,125293732,125296295,125297924,	125279685,125280383,125280702,125281314,125283393,125283608,125285583,125286593,125292356,125293895,125296484,125298212,
NM_020414	DDX24	chr14	-	93587016	93617311	93587289	93615841	9	93587016,93589096,93591094,93593920,93596196,93597011,93598195,93615123,93617217,	93587561,93589226,93591283,93593996,93596712,93597165,93598720,93615846,93617311,
NM_016315	GULP1	chr2	+	188864640	189168894	189050674	189166983	12	188864640,188956734,189050630,189056402,189095727,189102068,189114152,189142210,189142999,189157236,189160826,189166911,	188865138,188956861,189050702,189056464,189095799,189102167,189114290,189142327,189143092,189157375,189160921,189168894,
NM_018380	DDX28	chr16	-	66612678	66615271	66612983	66614606	1	66612678,	66615271,
NM_018255	ELP2	chr18	+	31963834	32011889	31963894	32008602	22	31963834,31967198,31970267,31972230,31972755,31975097,31976241,31976786,31978899,31979908,31980210,31988810,31990426,31992795,31993695,31993918,31994892,31998435,32001061,32004023,32005007,32008445,	31964032,31967277,31970338,31972387,31972833,31975162,31976308,31976927,31978995,31980009,31980342,31988960,31990615,31992865,31993791,31993976,31994965,31998628,32001183,32004157,32005121,32011889,
NM_003430	ZNF91	chr19	-	23332350	23370109	23334044	23369996	4	23332350,23348383,23349279,23369966,	23337367,23348479,23349406,23370109,
NM_152626	ZNF92	chr7	+	64476202	64503481	64476345	64502223	4	64476202,64490249,64491153,64500688,	64476348,64490376,64491249,64503481,
NM_022761	C11orf1	chr11	+	111255157	111260004	111255494	111259814	4	111255157,111258301,111259069,111259704,	111255539,111258532,111259136,111260004,
NM_013299	SAC3D1	chr11	+	64564951	64568874	64565340	64568775	2	64564951,64568272,	64565914,64568874,
NM_017946	FKBP14	chr7	-	30016728	30032942	30020875	30032649	4	30016728,30025136,30028805,30032452,	30021034,30025264,30028957,30032942,
NM_014423	AFF4	chr5	-	132238987	132327253	132244649	132300780	21	132238987,132246930,132248666,132249900,132251111,132251436,132251687,132252669,132255754,132256620,132259913,132261820,132262694,132263177,132266032,132267958,132290711,132295768,132297737,132300657,132326849,	132244777,132247151,132248710,132249994,132251183,132251573,132251751,132252764,132255995,132256709,132260831,132261983,132262732,132263232,132266078,132267995,132290798,132295813,132298532,132300784,132327253,
NM_016021	UBE2J1	chr6	-	90093577	90119338	90096116	90119007	8	90093577,90099523,90101739,90104642,90104896,90108761,90110120,90118976,	90096395,90099643,90101869,90104748,90104981,90108893,90110194,90119338,
NM_194315	UBE2J2	chr1	-	1179155	1199097	1180445	1193235	8	1179155,1181287,1182234,1182450,1188588,1190025,1193104,1198908,	1180730,1181368,1182373,1182553,1188629,1190073,1193235,1199097,
NM_175623	RAB3IP	chr12	+	68419436	68502886	68419893	68495493	11	68419436,68435430,68436451,68464766,68474483,68475187,68480255,68481655,68492824,68493010,68495410,	68419916,68435706,68436710,68464862,68474561,68475391,68480384,68481768,68492924,68493080,68502886,
NM_058186	FAM3B	chr21	+	41610530	41651138	41610676	41650994	8	41610530,41616719,41632174,41638272,41639482,41640809,41642388,41650904,	41610695,41616863,41632298,41638331,41639533,41640897,41642521,41651138,
NM_001190274	FBXO11	chr2	-	47887563	47986436	47888760	47986363	23	47887563,47888971,47889800,47890242,47890958,47893876,47894433,47899421,47899598,47901004,47902860,47903785,47912991,47913214,47913411,47913606,47915221,47915430,47916514,47919501,47920061,47920284,47986131,	47888890,47889070,47889909,47890350,47891069,47894020,47894510,47899507,47899721,47901099,47902946,47904003,47913129,47913321,47913523,47913713,47915354,47915514,47916644,47919646,47920143,47920412,47986436,
NM_016360	TACO1	chr17	+	59031962	59039455	59032174	59039094	5	59031962,59035625,59037404,59038378,59038893,	59032454,59035732,59037532,59038556,59039455,
NM_001142958	FBXO15	chr18	-	69891582	69966080	69891675	69966000	10	69891582,69900141,69941582,69942703,69944189,69947619,69948630,69953976,69958416,69965884,	69891945,69900266,69941725,69942786,69944316,69947829,69948873,69954081,69958527,69966080,
NM_006474	PDPN	chr1	+	13782838	13817036	13782887	13814993	6	13782838,13806254,13809468,13812768,13813381,13814986,	13783182,13806388,13809598,13812807,13813493,13817036,
NM_001037277	GGPS1	chr1	+	233558375	233574481	233565202	233572710	4	233558375,233565179,233571645,233571948,	233558436,233565272,233571716,233574481,
NM_024704	KIF16B	chr20	-	16200752	16502079	16201897	16501920	26	16200752,16240979,16264570,16284974,16299230,16300309,16302901,16307449,16310338,16333457,16335018,16355748,16357597,16358507,16422935,16426257,16433016,16434366,16434666,16436602,16440062,16441470,16444192,16454736,16457015,16501873,	16202056,16241063,16264660,16285097,16299281,16300406,16303054,16308808,16310392,16333546,16335101,16355886,16357649,16358627,16422995,16426323,16433192,16434498,16434835,16436745,16440172,16441568,16444309,16454850,16457085,16502079,
NM_015679	TRUB2	chr9	-	130107240	130124518	130111649	130124508	8	130107240,130112986,130113628,130115907,130117666,130119251,130123698,130124399,	130111975,130113123,130113701,130115989,130117728,130119326,130123830,130124518,
NM_018226	RNPEPL1	chr2	+	241156676	241166813	241156676	241165982	11	241156676,241160512,241161199,241161864,241162202,241162604,241163119,241163591,241164624,241164937,241165688,	241157204,241160653,241161351,241161981,241162438,241162718,241163232,241163700,241164855,241165080,241166813,
NM_016948	PARD6A	chr16	+	66252351	66254176	66252442	66254051	3	66252351,66252858,66253296,	66252505,66253081,66254176,
NM_015461	ZNF521	chr18	-	20895887	21186212	20896673	21184908	8	20895887,20923426,20925911,21029121,21058306,21155969,21184868,21185966,	20896703,20923542,20926043,21029206,21061659,21156149,21184909,21186212,
NM_003560	PLA2G6	chr22	-	36837453	36907707	36838113	36895379	17	36837453,36838456,36839439,36841479,36842027,36846711,36849047,36852323,36854221,36855406,36858783,36860940,36865934,36869057,36871390,36895170,36907616,	36838258,36838530,36839607,36841634,36842164,36846862,36849211,36852402,36854383,36855515,36858966,36861037,36866122,36869241,36871606,36895424,36907707,
NM_001168357	PLA2G7	chr6	-	46779069	46811389	46780255	46798587	12	46779069,46780848,46783686,46785022,46786240,46787191,46787964,46790155,46792079,46792670,46798478,46811245,	46780392,46780997,46783857,46785114,46786354,46787315,46788033,46790249,46792224,46792792,46798621,46811389,
NM_002356	MARCKS	chr6	+	114285219	114289672	114285614	114288448	2	114285219,114287551,	114285716,114289672,
NM_001013657	GDPGP1	chr15	+	88578490	88590045	88585144	88586302	4	88578490,88578757,88582727,88585135,	88578528,88578832,88582784,88590045,
NM_145691	ATPAF2	chr17	-	17859096	17883205	17862587	17883052	8	17859096,17865161,17865783,17868662,17870357,17872270,17872653,17882919,	17862725,17865277,17865896,17868743,17870455,17872416,17872698,17883205,
NM_032358	CCDC77	chr12	+	381001	426643	388810	421347	13	381001,384937,388794,391173,397920,408195,410090,411292,412600,417761,420043,420270,421200,	381111,384991,388848,391405,398063,408292,410163,411381,412749,417981,420169,420423,426643,
NM_022745	ATPAF1	chr1	-	46870998	46906686	46874034	46906650	9	46870998,46881452,46883419,46890839,46892075,46896385,46896945,46903514,46906315,	46874229,46881560,46883515,46890887,46892126,46896448,46896996,46903623,46906686,
NM_001130040	SHC1	chr1	-	153201384	153209847	153202902	153209626	12	153201384,153204642,153205045,153205261,153205418,153206770,153207079,153207303,153207594,153207870,153208477,153209131,	153203031,153204881,153205180,153205331,153205617,153206897,153207131,153207357,153207714,153207934,153208548,153209847,
NM_005235	ERBB4	chr2	-	211948692	213111597	211956584	213111499	28	211948692,211959822,211960914,211993410,211994976,211997124,212001377,212003914,212134872,212192146,212196891,212203431,212230723,212238292,212246133,212252021,212274936,212277073,212278287,212285019,212286504,212295362,212298045,212323608,212360994,212520399,212697721,213111417,	211957030,211960120,211960962,211993581,211995074,211997271,212001453,212004070,212135058,212192245,212197014,212203564,212230798,212238447,212246227,212252154,212275136,212277164,212278361,212285146,212286618,212295504,212298164,212323674,212361129,212520586,212697873,213111597,
NM_022903	CCDC71	chr3	-	49174964	49178789	49175241	49176645	2	49174964,49178703,	49176697,49178789,
NM_001031737	CCDC78	chr16	-	712587	716474	712770	716368	14	712587,712922,713095,713857,714106,714322,714681,714911,715078,715237,715413,715794,715966,716308,	712790,713019,713162,713937,714206,714510,714807,714990,715146,715294,715581,715881,716086,716474,
NM_006568	CGRRF1	chr14	+	54046336	54077056	54046427	54074851	6	54046336,54058921,54066516,54067370,54074189,54074530,	54046531,54059061,54066694,54067518,54074297,54077056,
NM_024092	TMEM109	chr11	+	60437946	60447488	60443741	60446213	4	60437946,60443733,60444933,60445821,	60438316,60443978,60445036,60447488,
NM_001136469	TMEM108	chr3	+	134239821	134599307	134430845	134597520	6	134239821,134247435,134430803,134581285,134591713,134597397,	134239969,134247554,134430885,134582695,134591868,134599307,
NM_175055	HIST3H2BB	chr1	+	226712430	226714865	226712453	226712834	1	226712430,	226714865,
NM_018286	TMEM100	chr17	-	51151987	51155224	51153025	51153430	2	51151987,51154978,	51153495,51155224,
NM_032354	TMEM107	chr17	-	8017265	8020439	8018245	8020329	5	8017265,8018562,8019799,8020001,8020242,	8018315,8018659,8019918,8020069,8020439,
NM_017728	TMEM104	chr17	+	70284216	70347485	70285064	70344421	10	70284216,70284997,70293215,70296522,70297933,70298689,70302745,70303257,70327483,70343660,	70284311,70285109,70293337,70296604,70298030,70298770,70302845,70303366,70327577,70347485,
NM_014474	SMPDL3B	chr1	+	28134090	28158248	28134281	28157936	8	28134090,28144329,28148162,28152312,28153451,28154781,28155046,28157573,	28134342,28144543,28148260,28152456,28153624,28154962,28155180,28158248,
NM_018445	VIMP	chr15	-	99628748	99635248	99630498	99635145	6	99628748,99632147,99632319,99632982,99634268,99635069,	99630584,99632223,99632409,99633089,99634403,99635248,
NM_014394	GHITM	chr10	+	85889164	85902909	85891236	85902084	9	85889164,85891197,85892390,85893730,85894610,85898465,85899790,85900444,85901999,	85889329,85891365,85892490,85893842,85894752,85898574,85899979,85900616,85902909,
NM_006714	SMPDL3A	chr6	+	123151892	123172560	123152190	123172252	8	123151892,123158520,123159667,123164153,123166507,123167752,123169076,123171934,	123152302,123158734,123159812,123164250,123166677,123167933,123169201,123172560,
